,postcode_district,is_london?,property_type,year,num_transactions,avg_price,50th_percentile_price
4223,ME16,Outside London,Flat,2014,194,134628.7,131250
4222,ME16,Outside London,Flat,2013,133,120625.8,124000
4221,ME16,Outside London,Flat,2012,109,133501.2,125000
4220,ME16,Outside London,Flat,2011,108,121393.7,125000
4219,ME16,Outside London,Flat,2010,78,132982.8,137000
4218,ME16,Outside London,Flat,2009,152,114555.5,121000
4217,ME16,Outside London,Flat,2008,194,151916.1,150000
4216,ME16,Outside London,Flat,2007,283,164309.8,161995
4215,ME16,Outside London,Flat,2006,294,160839.6,156000
4214,ME16,Outside London,Flat,2005,371,158633.4,155000
4213,ME16,Outside London,Flat,2004,278,141360.4,142000
4212,ME16,Outside London,Flat,2003,168,110190.0,101500
4211,ME16,Outside London,Flat,2002,189,117231.7,124870
4210,ME16,Outside London,Flat,2001,155,94947.5,86000
4209,ME16,Outside London,Flat,2000,171,76450.4,82995
4208,ME16,Outside London,Flat,1999,103,49031.3,43995
4207,ME16,Outside London,Flat,1998,68,40199.5,39000
4206,ME16,Outside London,Flat,1997,76,41095.7,39000
4205,ME16,Outside London,Flat,1996,46,39527.3,35000
4204,ME16,Outside London,Flat,1995,45,36490.8,36000
3304,RG21,Outside London,Flat,2023,88,189579.8,195000
3303,RG21,Outside London,Flat,2022,170,188270.5,180000
3302,RG21,Outside London,Flat,2021,212,185950.9,185000
3301,RG21,Outside London,Flat,2020,168,199146.9,198000
3300,RG21,Outside London,Flat,2019,531,194119.3,190000
3299,RG21,Outside London,Flat,2018,178,195674.7,190000
3298,RG21,Outside London,Flat,2017,239,195362.3,195000
3297,RG21,Outside London,Flat,2016,322,180588.3,180000
3296,RG21,Outside London,Flat,2015,284,169110.1,166250
3295,RG21,Outside London,Flat,2014,302,159953.1,152500
3294,RG21,Outside London,Flat,2013,158,146360.7,144500
3293,RG21,Outside London,Flat,2012,100,138620.3,135000
3292,RG21,Outside London,Flat,2011,143,148943.4,154000
3291,RG21,Outside London,Flat,2010,217,139857.8,149000
3290,RG21,Outside London,Flat,2009,150,136042.3,137000
3289,RG21,Outside London,Flat,2008,168,142380.4,145000
3288,RG21,Outside London,Flat,2007,180,151065.0,154500
3287,RG21,Outside London,Flat,2006,318,153355.2,159355
3286,RG21,Outside London,Flat,2005,267,165158.5,164500
3285,RG21,Outside London,Flat,2004,392,180503.3,184000
3284,RG21,Outside London,Flat,2003,264,162397.2,171995
3283,RG21,Outside London,Flat,2002,143,106026.7,102950
3282,RG21,Outside London,Flat,2001,132,86670.8,85000
3281,RG21,Outside London,Flat,2000,169,85825.9,84000
3280,RG21,Outside London,Flat,1999,197,69394.1,66000
3279,RG21,Outside London,Flat,1998,115,55747.1,57000
3278,RG21,Outside London,Flat,1997,146,53705.5,50249
3277,RG21,Outside London,Flat,1996,83,44043.6,45000
3276,RG21,Outside London,Flat,1995,86,45297.6,42200
6349,SS2,Outside London,Flat,2023,65,176943.7,180000
6348,SS2,Outside London,Flat,2022,225,197843.8,205000
6347,SS2,Outside London,Flat,2021,212,187887.7,179000
6346,SS2,Outside London,Flat,2020,251,162650.0,160000
6345,SS2,Outside London,Flat,2019,243,175899.2,175000
6344,SS2,Outside London,Flat,2018,408,182292.2,179000
6343,SS2,Outside London,Flat,2017,257,163310.9,156250
6342,SS2,Outside London,Flat,2016,279,156159.9,150000
6341,SS2,Outside London,Flat,2015,193,134422.9,129000
6340,SS2,Outside London,Flat,2014,181,114952.1,115000
6339,SS2,Outside London,Flat,2013,116,105614.1,105000
6338,SS2,Outside London,Flat,2012,85,102867.6,105000
6337,SS2,Outside London,Flat,2011,93,102313.2,102000
6336,SS2,Outside London,Flat,2010,107,107794.3,110000
6335,SS2,Outside London,Flat,2009,127,111101.9,118000
6334,SS2,Outside London,Flat,2008,171,115829.5,115000
6333,SS2,Outside London,Flat,2007,342,129148.2,125000
6332,SS2,Outside London,Flat,2006,263,114011.9,112000
6331,SS2,Outside London,Flat,2005,253,117258.5,110000
6330,SS2,Outside London,Flat,2004,261,98997.0,92500
6329,SS2,Outside London,Flat,2003,281,83189.0,78500
6328,SS2,Outside London,Flat,2002,298,73039.6,65000
6327,SS2,Outside London,Flat,2001,244,48226.3,46500
6326,SS2,Outside London,Flat,2000,239,43783.0,42000
6325,SS2,Outside London,Flat,1999,174,36431.3,35500
6324,SS2,Outside London,Flat,1998,183,32310.4,32000
6323,SS2,Outside London,Flat,1997,183,37874.4,29000
6322,SS2,Outside London,Flat,1996,191,25805.8,25000
6321,SS2,Outside London,Flat,1995,161,25814.7,24995
4580,SW18,Greater London,Flat,2023,419,545415.5,525000
4579,SW18,Greater London,Flat,2022,789,554206.8,525000
4578,SW18,Greater London,Flat,2021,1172,539089.4,515000
4577,SW18,Greater London,Flat,2020,738,559089.1,538000
4576,SW18,Greater London,Flat,2019,875,553718.8,525000
4575,SW18,Greater London,Flat,2018,925,548587.8,507870
4574,SW18,Greater London,Flat,2017,767,568815.3,525000
4573,SW18,Greater London,Flat,2016,977,616988.0,550000
4572,SW18,Greater London,Flat,2015,1233,528065.7,495000
4571,SW18,Greater London,Flat,2014,1141,513150.9,480000
4570,SW18,Greater London,Flat,2013,1212,433964.3,401000
4569,SW18,Greater London,Flat,2012,866,376290.8,349999
4568,SW18,Greater London,Flat,2011,682,345358.5,315000
4567,SW18,Greater London,Flat,2010,718,345291.3,315000
4566,SW18,Greater London,Flat,2009,613,308909.3,289000
4565,SW18,Greater London,Flat,2008,608,366484.7,323500
4564,SW18,Greater London,Flat,2007,1362,341838.1,320000
4563,SW18,Greater London,Flat,2006,1449,316467.8,270000
4562,SW18,Greater London,Flat,2005,1159,297271.1,249999
4561,SW18,Greater London,Flat,2004,1170,265774.5,237000
4560,SW18,Greater London,Flat,2003,887,219095.9,212500
4559,SW18,Greater London,Flat,2002,1172,220409.0,209950
4558,SW18,Greater London,Flat,2001,1174,192662.3,176000
4557,SW18,Greater London,Flat,2000,1026,169574.6,162000
4556,SW18,Greater London,Flat,1999,1181,138429.3,132000
4555,SW18,Greater London,Flat,1998,927,105996.7,103000
4554,SW18,Greater London,Flat,1997,1028,94221.2,88000
4553,SW18,Greater London,Flat,1996,804,74039.4,69500
4552,SW18,Greater London,Flat,1995,649,70539.3,68000
3014,SW4,Greater London,Flat,2023,187,579491.6,550000
3013,SW4,Greater London,Flat,2022,431,616655.3,555000
3012,SW4,Greater London,Flat,2021,544,592660.9,550000
3011,SW4,Greater London,Flat,2020,509,541479.9,502738
3010,SW4,Greater London,Flat,2019,364,550371.9,510000
3009,SW4,Greater London,Flat,2018,373,571129.9,535000
3008,SW4,Greater London,Flat,2017,410,598983.1,550000
3007,SW4,Greater London,Flat,2016,424,595905.1,540250
3006,SW4,Greater London,Flat,2015,579,544437.7,525000
3005,SW4,Greater London,Flat,2014,548,534371.3,497000
3004,SW4,Greater London,Flat,2013,547,427606.4,415000
3003,SW4,Greater London,Flat,2012,593,384118.6,379000
3002,SW4,Greater London,Flat,2011,480,360226.7,335000
3001,SW4,Greater London,Flat,2010,449,346868.5,327000
3000,SW4,Greater London,Flat,2009,316,325056.7,320000
2999,SW4,Greater London,Flat,2008,317,329878.1,320000
2998,SW4,Greater London,Flat,2007,729,341544.4,334000
2997,SW4,Greater London,Flat,2006,736,276544.8,265000
2996,SW4,Greater London,Flat,2005,606,264204.7,250000
2995,SW4,Greater London,Flat,2004,621,249463.1,245000
2994,SW4,Greater London,Flat,2003,585,233199.5,229950
2993,SW4,Greater London,Flat,2002,706,223884.8,221500
2992,SW4,Greater London,Flat,2001,642,206037.3,200000
2991,SW4,Greater London,Flat,2000,739,192555.2,190000
2990,SW4,Greater London,Flat,1999,783,149944.8,145000
2989,SW4,Greater London,Flat,1998,582,126560.3,120000
2988,SW4,Greater London,Flat,1997,707,102818.0,97500
2987,SW4,Greater London,Flat,1996,601,85766.0,81000
2986,SW4,Greater London,Flat,1995,406,80452.9,76000
7625,B15,Outside London,Flat,2023,73,236829.5,205000
7624,B15,Outside London,Flat,2022,169,242786.7,216000
7623,B15,Outside London,Flat,2021,377,261301.8,249950
7622,B15,Outside London,Flat,2020,342,227130.1,206950
7621,B15,Outside London,Flat,2019,231,221071.5,200000
7620,B15,Outside London,Flat,2018,617,217593.3,205000
7619,B15,Outside London,Flat,2017,230,216189.0,182500
7618,B15,Outside London,Flat,2016,196,180257.9,157000
7617,B15,Outside London,Flat,2015,182,155911.2,138000
7616,B15,Outside London,Flat,2014,209,154425.3,137500
7615,B15,Outside London,Flat,2013,216,151104.7,145000
7614,B15,Outside London,Flat,2012,126,135949.6,133000
7613,B15,Outside London,Flat,2011,105,134482.5,127500
7612,B15,Outside London,Flat,2010,134,131091.4,132000
7611,B15,Outside London,Flat,2009,94,144568.6,138000
7610,B15,Outside London,Flat,2008,97,159030.1,146950
7609,B15,Outside London,Flat,2007,273,165851.1,154000
7608,B15,Outside London,Flat,2006,150,156892.7,147000
7607,B15,Outside London,Flat,2005,239,152352.1,145000
7606,B15,Outside London,Flat,2004,185,146407.6,132000
7605,B15,Outside London,Flat,2003,123,129739.2,120000
7604,B15,Outside London,Flat,2002,129,140208.0,116000
7603,B15,Outside London,Flat,2001,110,99696.8,95000
7602,B15,Outside London,Flat,2000,123,85820.2,77000
7601,B15,Outside London,Flat,1999,124,80319.4,67500
7600,B15,Outside London,Flat,1998,102,74624.5,59950
7599,B15,Outside London,Flat,1997,76,56330.9,53000
7598,B15,Outside London,Flat,1996,76,55426.9,50000
7597,B15,Outside London,Flat,1995,63,48121.4,47500
1332,CM1,Outside London,Flat,2023,141,224990.1,215000
1331,CM1,Outside London,Flat,2022,341,236777.8,230000
1330,CM1,Outside London,Flat,2021,319,223068.6,215000
1329,CM1,Outside London,Flat,2020,191,218442.7,217000
1328,CM1,Outside London,Flat,2019,279,228694.2,220000
1327,CM1,Outside London,Flat,2018,313,223506.9,210000
1326,CM1,Outside London,Flat,2017,392,213848.6,203673
1325,CM1,Outside London,Flat,2016,410,206772.7,199995
1324,CM1,Outside London,Flat,2015,413,193955.8,189995
1323,CM1,Outside London,Flat,2014,323,158204.0,157000
1322,CM1,Outside London,Flat,2013,179,142326.7,139500
1321,CM1,Outside London,Flat,2012,151,136483.0,133000
1320,CM1,Outside London,Flat,2011,149,132679.0,128500
1319,CM1,Outside London,Flat,2010,156,142572.6,139000
1318,CM1,Outside London,Flat,2009,154,140770.1,134000
1317,CM1,Outside London,Flat,2008,245,156614.6,145000
1316,CM1,Outside London,Flat,2007,504,183090.0,167000
1315,CM1,Outside London,Flat,2006,358,148161.1,136000
1314,CM1,Outside London,Flat,2005,302,146857.9,135000
1313,CM1,Outside London,Flat,2004,294,141563.0,139995
1312,CM1,Outside London,Flat,2003,427,121846.9,125000
1311,CM1,Outside London,Flat,2002,341,108472.3,112000
1310,CM1,Outside London,Flat,2001,280,75453.7,71250
1309,CM1,Outside London,Flat,2000,338,71711.0,63500
1308,CM1,Outside London,Flat,1999,256,56376.3,51000
1307,CM1,Outside London,Flat,1998,275,50769.8,50000
1306,CM1,Outside London,Flat,1997,224,39860.4,39500
1305,CM1,Outside London,Flat,1996,150,35070.1,34300
1304,CM1,Outside London,Flat,1995,145,36730.2,35500
4203,EN3,Greater London,Flat,2023,88,233510.1,240000
4202,EN3,Greater London,Flat,2022,163,240047.5,240000
4201,EN3,Greater London,Flat,2021,198,239747.3,240000
4200,EN3,Greater London,Flat,2020,169,253381.4,250000
4199,EN3,Greater London,Flat,2019,254,262329.9,260000
4198,EN3,Greater London,Flat,2018,183,229534.0,235000
4197,EN3,Greater London,Flat,2017,230,228588.3,226500
4196,EN3,Greater London,Flat,2016,235,216398.1,220000
4195,EN3,Greater London,Flat,2015,293,186913.9,185000
4194,EN3,Greater London,Flat,2014,283,165885.7,165000
4193,EN3,Greater London,Flat,2013,172,142891.7,145000
4192,EN3,Greater London,Flat,2012,135,141115.2,142000
4191,EN3,Greater London,Flat,2011,119,132694.9,135000
4190,EN3,Greater London,Flat,2010,129,138625.6,140000
4189,EN3,Greater London,Flat,2009,107,133623.6,133909
4188,EN3,Greater London,Flat,2008,244,159927.0,160000
4187,EN3,Greater London,Flat,2007,468,151281.7,152000
4186,EN3,Greater London,Flat,2006,536,150677.2,147500
4185,EN3,Greater London,Flat,2005,373,141078.4,141000
4184,EN3,Greater London,Flat,2004,447,132595.4,135000
4183,EN3,Greater London,Flat,2003,478,121159.1,120000
4182,EN3,Greater London,Flat,2002,651,106822.7,106000
4181,EN3,Greater London,Flat,2001,555,88913.4,85000
4180,EN3,Greater London,Flat,2000,556,76699.2,74995
4179,EN3,Greater London,Flat,1999,443,61892.0,59000
4178,EN3,Greater London,Flat,1998,391,55158.9,53000
4177,EN3,Greater London,Flat,1997,254,44346.6,45000
4176,EN3,Greater London,Flat,1996,329,40335.7,40995
4175,EN3,Greater London,Flat,1995,266,40568.1,40000
9017,HA7,Greater London,Flat,2023,63,440965.6,385000
9016,HA7,Greater London,Flat,2022,148,429133.8,400000
9015,HA7,Greater London,Flat,2021,213,468848.1,410500
9014,HA7,Greater London,Flat,2020,130,405891.8,350000
9013,HA7,Greater London,Flat,2019,156,372453.7,350000
9012,HA7,Greater London,Flat,2018,145,395225.4,380000
9011,HA7,Greater London,Flat,2017,207,442116.9,445000
9010,HA7,Greater London,Flat,2016,208,414715.0,400000
9009,HA7,Greater London,Flat,2015,257,443200.4,375000
9008,HA7,Greater London,Flat,2014,189,454221.3,357500
9007,HA7,Greater London,Flat,2013,198,343389.8,295000
9006,HA7,Greater London,Flat,2012,144,289670.9,265000
9005,HA7,Greater London,Flat,2011,144,282567.0,249500
9004,HA7,Greater London,Flat,2010,161,268099.4,250000
9003,HA7,Greater London,Flat,2009,66,241672.0,230000
9002,HA7,Greater London,Flat,2008,126,303182.8,287500
9001,HA7,Greater London,Flat,2007,202,280873.5,249950
9000,HA7,Greater London,Flat,2006,203,252388.5,220000
8999,HA7,Greater London,Flat,2005,148,225389.1,226500
8998,HA7,Greater London,Flat,2004,191,264230.7,230000
8997,HA7,Greater London,Flat,2003,222,239004.6,210000
8996,HA7,Greater London,Flat,2002,239,220975.6,192000
8995,HA7,Greater London,Flat,2001,151,158833.2,151000
8994,HA7,Greater London,Flat,2000,159,161263.5,129000
8993,HA7,Greater London,Flat,1999,146,131703.0,103000
8992,HA7,Greater London,Flat,1998,156,128856.9,85000
8991,HA7,Greater London,Flat,1997,141,87354.6,69950
8990,HA7,Greater London,Flat,1996,141,90788.4,68000
8989,HA7,Greater London,Flat,1995,85,75785.4,60000
463,LS10,Outside London,Flat,2023,65,165007.7,136000
462,LS10,Outside London,Flat,2022,171,158744.9,136500
461,LS10,Outside London,Flat,2021,135,151449.6,128500
460,LS10,Outside London,Flat,2020,145,151392.8,149950
459,LS10,Outside London,Flat,2019,237,143171.7,129250
458,LS10,Outside London,Flat,2018,244,148831.8,135300
457,LS10,Outside London,Flat,2017,218,144781.5,132000
456,LS10,Outside London,Flat,2016,217,142947.1,126100
455,LS10,Outside London,Flat,2015,191,132138.2,120000
454,LS10,Outside London,Flat,2014,241,122463.9,109500
453,LS10,Outside London,Flat,2013,163,112010.4,104500
452,LS10,Outside London,Flat,2012,108,111088.0,102000
451,LS10,Outside London,Flat,2011,102,103661.0,100000
450,LS10,Outside London,Flat,2010,64,117444.0,99995
449,LS10,Outside London,Flat,2009,154,126765.7,104495
448,LS10,Outside London,Flat,2008,212,119678.7,115000
447,LS10,Outside London,Flat,2007,674,150916.8,140000
446,LS10,Outside London,Flat,2006,306,159831.8,142995
445,LS10,Outside London,Flat,2005,329,181281.6,187998
444,LS10,Outside London,Flat,2004,347,174004.6,179375
443,LS10,Outside London,Flat,2003,366,160904.7,170000
442,LS10,Outside London,Flat,2002,121,117800.7,107500
441,LS10,Outside London,Flat,2001,56,71887.2,41000
440,LS10,Outside London,Flat,2000,74,76373.9,48000
439,LS10,Outside London,Flat,1999,51,51843.4,39000
438,LS10,Outside London,Flat,1998,34,52784.6,55000
437,LS10,Outside London,Flat,1997,47,37874.0,36500
436,LS10,Outside London,Flat,1996,43,38779.8,38950
435,LS10,Outside London,Flat,1995,38,39076.1,39950
5798,N22,Greater London,Flat,2023,87,392793.1,385000
5797,N22,Greater London,Flat,2022,186,470383.6,420000
5796,N22,Greater London,Flat,2021,251,416967.1,400000
5795,N22,Greater London,Flat,2020,136,391989.9,400000
5794,N22,Greater London,Flat,2019,137,385550.8,385000
5793,N22,Greater London,Flat,2018,173,382959.2,375000
5792,N22,Greater London,Flat,2017,165,388658.0,385000
5791,N22,Greater London,Flat,2016,238,390370.7,385000
5790,N22,Greater London,Flat,2015,284,343917.1,345000
5789,N22,Greater London,Flat,2014,289,304532.2,295000
5788,N22,Greater London,Flat,2013,233,255475.8,246000
5787,N22,Greater London,Flat,2012,188,237146.3,235000
5786,N22,Greater London,Flat,2011,183,223568.7,220000
5785,N22,Greater London,Flat,2010,180,223412.6,219000
5784,N22,Greater London,Flat,2009,163,202837.5,200000
5783,N22,Greater London,Flat,2008,185,225716.7,225000
5782,N22,Greater London,Flat,2007,406,218351.3,215000
5781,N22,Greater London,Flat,2006,374,190878.9,185000
5780,N22,Greater London,Flat,2005,269,183803.9,173000
5779,N22,Greater London,Flat,2004,345,174888.9,173000
5778,N22,Greater London,Flat,2003,342,162604.0,156950
5777,N22,Greater London,Flat,2002,381,144128.0,140000
5776,N22,Greater London,Flat,2001,369,121295.9,119000
5775,N22,Greater London,Flat,2000,332,105511.5,102000
5774,N22,Greater London,Flat,1999,412,87707.2,80000
5773,N22,Greater London,Flat,1998,373,75151.4,70000
5772,N22,Greater London,Flat,1997,360,65542.3,62500
5771,N22,Greater London,Flat,1996,292,54217.9,54000
5770,N22,Greater London,Flat,1995,230,54227.1,53000
2782,NW1,Central London,Flat,2023,218,864013.5,623000
2781,NW1,Central London,Flat,2022,375,879127.3,635000
2780,NW1,Central London,Flat,2021,433,893559.0,610000
2779,NW1,Central London,Flat,2020,361,736864.5,595000
2778,NW1,Central London,Flat,2019,322,789179.9,600000
2777,NW1,Central London,Flat,2018,363,828319.0,605000
2776,NW1,Central London,Flat,2017,526,845821.9,685000
2775,NW1,Central London,Flat,2016,490,843735.0,630000
2774,NW1,Central London,Flat,2015,488,859036.0,625000
2773,NW1,Central London,Flat,2014,611,794133.1,610000
2772,NW1,Central London,Flat,2013,583,695787.0,540000
2771,NW1,Central London,Flat,2012,456,570009.3,415000
2770,NW1,Central London,Flat,2011,553,555408.7,411500
2769,NW1,Central London,Flat,2010,532,554457.0,425000
2768,NW1,Central London,Flat,2009,487,493002.4,399950
2767,NW1,Central London,Flat,2008,488,482288.9,375000
2766,NW1,Central London,Flat,2007,774,469037.0,369950
2765,NW1,Central London,Flat,2006,780,377986.0,295000
2764,NW1,Central London,Flat,2005,677,335940.9,290000
2763,NW1,Central London,Flat,2004,811,343416.1,275000
2762,NW1,Central London,Flat,2003,648,306433.7,244995
2761,NW1,Central London,Flat,2002,682,317562.8,250000
2760,NW1,Central London,Flat,2001,826,321002.5,265000
2759,NW1,Central London,Flat,2000,768,263700.3,220000
2758,NW1,Central London,Flat,1999,723,218033.2,169950
2757,NW1,Central London,Flat,1998,680,202438.0,140000
2756,NW1,Central London,Flat,1997,723,172794.4,127301
2755,NW1,Central London,Flat,1996,678,141787.7,108000
2754,NW1,Central London,Flat,1995,471,124390.2,90000
11043,RH1,Outside London,Flat,2023,125,242730.9,245000
11042,RH1,Outside London,Flat,2022,358,257637.3,252000
11041,RH1,Outside London,Flat,2021,525,253503.3,250000
11040,RH1,Outside London,Flat,2020,219,237470.7,243000
11039,RH1,Outside London,Flat,2019,243,222586.4,230000
11038,RH1,Outside London,Flat,2018,266,231266.0,238000
11037,RH1,Outside London,Flat,2017,310,236894.5,240000
11036,RH1,Outside London,Flat,2016,361,235455.6,240000
11035,RH1,Outside London,Flat,2015,440,213760.7,213000
11034,RH1,Outside London,Flat,2014,393,189361.5,186500
11033,RH1,Outside London,Flat,2013,353,165389.4,173500
11032,RH1,Outside London,Flat,2012,261,172996.6,160000
11031,RH1,Outside London,Flat,2011,247,161771.7,158500
11030,RH1,Outside London,Flat,2010,205,167339.2,168100
